node_type,x(m),y(m),primary_channel,min_channel_allowed,max_channel_allowed,RSSI,SINR,throughput
1,9.6577,5.9611,4,4,5,-46.22,48.73,10.29
1,-0.5886,10.2397,4,4,5,-63.45,31.54,8.48
1,12.2585,6.3809,4,4,5,-54.78,40.14,8.99
1,2.9185,15.0248,4,4,5,-64.65,30.33,6.6
1,7.5363,4.1201,4,4,5,-47.46,47.51,8.91
1,8.9286,-1.6694,4,4,5,-62.75,32.24,6.29
1,15.3891,11.5871,4,4,5,-64.25,30.63,6.72
0,22.5,6.6667,0,0,1,20,10000,109.4
1,15.4549,1.2862,0,0,1,-63.49,27.32,6.09
1,22.2615,2.0176,0,0,1,-54.48,34.4,6.45
1,28.7555,9.0595,0,0,1,-59.31,23.6,7.11
1,14.6394,1.1163,0,0,1,-64.8,26.36,4.2
1,31.0992,2.188,0,0,1,-64.93,19.66,3.06
1,31.064,11.5484,0,0,1,-65.2,16.23,0.59
1,16.4742,8.1237,0,0,1,-58.23,28.54,5.68
1,13.9622,4.9015,0,0,1,-63.22,26.07,5.61
1,20.5686,1.2681,0,0,1,-57.18,32.59,6.14
1,22.7054,2.5726,0,0,1,-52.91,35.42,6.91
1,22.7939,1.1101,0,0,1,-56.78,32.28,6.45
1,16.7121,-0.9224,0,0,1,-64.67,26.89,5.4
1,23.9957,0.0864,0,0,1,-59.41,29.65,7.25
1,29.7115,0.1988,0,0,1,-64.91,21.58,4.32
1,25.9612,7.874,0,0,1,-51.58,32.76,7.91
1,19.8281,2.3799,0,0,1,-55.52,33.86,5.91
1,14.8391,5.9394,0,0,1,-61.32,27.04,4.79
1,22.8413,-1.1744,0,0,1,-61.61,28.54,6.09
1,18.1362,7.1968,0,0,1,-53.77,32.96,5.68
1,26.2823,-2.5061,0,0,1,-65.31,23.91,3.74
0,37.5,6.6667,0,0,1,20,10000,6.48
1,34.5621,-0.5832,0,0,1,-61.56,30.15,0.55
1,35.515,8.4565,0,0,1,-47.99,39.22,0.61
1,45.3749,9.873,0,0,1,-62.83,25.61,0.41
1,35.6332,9.6041,0,0,1,-50.97,34.25,0.38
1,32.0709,14.1568,0,0,1,-64.16,18.33,0.12
1,32.0124,0.4579,0,0,1,-62.44,29.07,0.07
1,39.2746,12.1087,0,0,1,-57.15,29.3,0.46
1,40.2157,-1.0878,0,0,1,-62.31,30.42,0.14
1,43.7806,14.1277,0,0,1,-65.02,20.32,0.05
1,34.7099,4.9368,0,0,1,-50.3,37.83,0.38
1,43.4493,1.425,0,0,1,-61.77,30.15,0.41
1,42.2917,8.7156,0,0,1,-55.92,33.56,0.15
1,32.0987,2.634,0,0,1,-59.4,31.23,0.41
1,41.2732,12.1715,0,0,1,-59.26,26.67,0.41
1,35.5435,5.3553,0,0,1,-46.61,31.69,0.08
1,40.0526,-2.4279,0,0,1,-64.5,28.37,0.6
1,43.3217,5.0411,0,0,1,-57.89,32.97,0.54
1,43.5314,-0.3958,0,0,1,-64.23,29.02,0.3
1,31.0013,5.7697,0,0,1,-59.02,29.5,0.41
0,52.5,6.6667,0,0,3,20,10000,129.95
1,45.1783,8.3861,0,0,3,-63.99,17.79,7.68
1,59.6577,11.5124,0,0,3,-66.1,22.5,5.15
1,47.9092,5.9803,0,0,3,-57.45,27.26,8.06
1,49.9549,0.6316,0,0,3,-62,25.31,7.6
1,46.7628,14.2443,0,0,3,-67.61,15.47,1.31
1,58.7886,10.8931,0,0,3,-64.1,24.19,5.91
1,44.5337,11.7148,0,0,3,-67.49,13.33,0.54
1,59.2139,0.0542,0,0,3,-67.47,24.81,7.91
1,56.4961,-1.3069,0,0,3,-66.59,25.02,8.99
1,60.1444,10.4472,0,0,3,-65.89,23.13,7.53
1,46.6223,2.7487,0,0,3,-63.08,21.1,6.99
1,48.3043,7.8328,0,0,3,-56.66,27.8,8.6
1,56.3551,15.739,0,0,3,-68.21,18.83,3.61
1,54.7724,16.0202,0,0,3,-67.82,17.75,2.15
1,55.7294,8.6869,0,0,3,-55.04,33.06,7.45
1,48.9599,-2.6728,0,0,3,-68.43,19.18,7.45
1,51.1182,-2.1595,0,0,3,-66.62,22.49,8.6
1,52.8246,8.4207,0,0,3,-46.69,40.49,7.45
1,53.3655,4.8017,0,0,3,-48.17,40.21,8.45
1,59.0869,8.7614,0,0,3,-62.77,26.7,8.52
0,7.5,20,0,0,7,20,10000,7.05
1,3.3181,22.7817,0,0,7,-55.44,25.44,0.54
1,6.1903,19.087,0,0,7,-42.55,29.08,0.69
1,16.503,23.9733,0,0,7,-65.17,18.05,0
1,7.8053,11.9951,0,0,7,-61.92,21.2,0.23
1,6.3939,24.2264,0,0,7,-53.69,32.61,0.69
1,5.7143,25.2355,0,0,7,-56.7,32.58,0.38
1,0.3253,15.8452,0,0,7,-62.45,21.44,0.61
1,14.823,17.9085,0,0,7,-61.17,24.91,0.08
1,5.2312,13.9444,0,0,7,-58.82,21.1,0.69
1,-0.0371,19.7543,0,0,7,-61.02,19.61,0.77
1,10.9291,19.1915,0,0,7,-51.11,31.03,0.31
1,2.7425,14.1188,0,0,7,-61.07,21.62,0.31
1,5.6967,12.1397,0,0,7,-62.02,21.13,0.31
1,0.1003,23.4934,0,0,7,-62.24,21.59,0.91
1,6.4377,11.0205,0,0,7,-63.8,18.74,0.38
1,6.6412,24.8993,0,0,7,-55.32,14.66,0.15
0,22.5,20,2,2,3,20,10000,131.44
1,24.3792,26.0036,2,2,3,-58.43,33.62,7.68
1,14.9156,26.047,2,2,3,-64.94,29.25,5.64
1,30.2645,21.4234,2,2,3,-61.7,27.32,8.41
1,22.8881,25.537,2,2,3,-56.74,35.64,7.76
1,17.2299,20.3864,2,2,3,-56.1,37.47,7.45
1,26.4269,17.3665,2,2,3,-54.68,35.84,10.75
1,19.9161,15.6115,2,2,3,-55.62,37.44,9.14
1,26.0114,19.298,2,2,3,-51.3,39.95,8.45
1,28.0817,20.2933,2,2,3,-56.84,33.1,9.83
1,21.027,28.5,2,2,3,-63.06,29.95,9.3
1,14.7955,18.7111,2,2,3,-61.54,32.64,7.39
1,25.8081,19.5284,2,2,3,-50.5,40.22,9.06
1,30.9,22.8443,2,2,3,-63.49,25.51,6.16
1,23.5662,22.3079,2,2,3,-47.44,44.61,10.44
1,21.1243,29.6618,2,2,3,-65.04,27.89,5.56
1,19.5814,12.8292,2,2,3,-61.41,31.51,8.41
0,37.5,20,0,0,3,20,10000,0.69
1,42.5803,18.2325,0,0,3,-59.34,-9999,0
1,38.3838,14.2008,0,0,3,-60.49,-9999,0
1,35.5604,15.7706,0,0,3,-57.48,33.54,0.31
1,35.0978,11.5861,0,0,3,-66.29,21.83,0.08
1,41.3307,11.5967,0,0,3,-67.15,-9999,0
1,41.4746,20.0735,0,0,3,-55.55,27.86,0.15
1,29.4732,14.976,0,0,3,-67.55,17.89,0.08
1,31.187,22.971,0,0,3,-62.9,21.89,0.08
1,35.5947,24.707,0,0,3,-58.59,-9999,0
1,32.9075,27.7057,0,0,3,-66.68,3.19,0
1,40.7805,22.3574,0,0,3,-55.75,-9999,0
1,38.7946,22.5699,0,0,3,-51.82,-9999,0
1,40.7191,17.3014,0,0,3,-56.22,-9999,0
1,41.6886,19.8191,0,0,3,-56.2,-9999,0
1,33.228,14.9367,0,0,3,-62.16,6.23,0
1,29.3339,14.2344,0,0,3,-68.44,-4.94,0
1,45.406,14.7001,0,0,3,-67.64,-9999,0
1,43.9261,14.1266,0,0,3,-66.21,4.01,0
0,52.5,20,0,0,1,20,10000,16.9
1,53.7039,17.1215,0,0,1,-49.72,40.38,1.15
1,54.7974,13.1354,0,0,1,-60.42,30.33,0.82
1,45.3082,17.6669,0,0,1,-61.06,21.9,0.82
1,51.0825,29.39,0,0,1,-64.59,24.78,0.66
1,52.9555,23.1818,0,0,1,-50.06,39.68,1
1,44.157,19.6366,0,0,1,-62.56,19.69,1.23
1,59.1897,15.0211,0,0,1,-62.53,30.32,1.09
1,57.0651,19.33,0,0,1,-54.37,37.62,1
1,49.1359,14.8114,0,0,1,-58.2,28.59,1.15
1,52.6119,15.6244,0,0,1,-53.71,35.78,1.08
1,45.1236,16.0645,0,0,1,-62.57,20.68,0.96
1,54.0642,20.1322,0,0,1,-42.37,47.95,1
1,46.9401,16.745,0,0,1,-58.76,26.4,0.77
1,55.8313,25.8539,0,0,1,-59.39,31.91,0.41
1,53.7544,11.3528,0,0,1,-63.26,26.39,1.23
1,56.2608,18.6308,0,0,1,-52.62,39.14,0.92
1,57.4829,23.6288,0,0,1,-58.15,34.08,0.92
1,58.1969,13.2951,0,0,1,-63.37,29.05,0.68
0,7.5,33.3333,6,6,7,20,10000,116.12
1,-2.2079,32.4531,6,6,7,-65.02,29.15,5.24
1,15.692,33.5664,6,6,7,-62.27,26.69,5.4
1,-0.1802,36.8857,6,6,7,-62.76,30.97,5.68
1,3.1494,25.5937,6,6,7,-63.51,29.51,6.5
1,8.497,24.3434,6,6,7,-63.8,27.43,6.36
1,10.9512,28.845,6,6,7,-57.01,32.69,7.3
1,5.0819,35.97,6,6,7,-51.29,40.83,7.45
1,12.0365,24.8454,6,6,7,-64.81,24.64,5.34
1,12.5931,27.842,6,6,7,-60.92,28.85,6.91
1,5.7537,25.9929,6,6,7,-61.03,31.01,5.54
1,4.1091,27.6991,6,6,7,-59.05,33.33,7.18
1,12.0715,28.3155,6,6,7,-59.5,29.94,6.57
1,12.0908,40.0939,6,6,7,-62.22,27.1,6.02
1,1.114,35.9284,6,6,7,-59.72,33.56,7.52
1,7.4052,41.8408,6,6,7,-62.84,28.8,7.18
1,0.2976,36.797,6,6,7,-61.89,31.66,5.95
1,2.6262,37.0369,6,6,7,-58.06,34.83,6.45
1,5.9845,27.7449,6,6,7,-57.31,34.65,7.53
0,22.5,33.3333,0,0,3,20,10000,78.57
1,27.4922,29.6176,0,0,3,-58.29,24.85,5.61
1,18.6799,41.386,0,0,3,-63.57,27.97,5.63
1,21.6839,28.723,0,0,3,-54.55,28.64,6.22
1,18.1032,26.2621,0,0,3,-62.51,19.81,5.02
1,21.4651,40.2684,0,0,3,-59.96,30.52,5.5
1,29.0011,35.9883,0,0,3,-59.98,26.68,5.18
1,22.5807,26.3792,0,0,3,-59.84,20.87,5.67
1,28.4088,39.6566,0,0,3,-63.11,25.83,4.58
1,19.1131,26.4384,0,0,3,-61.29,21.21,4.85
1,30.1751,34.7525,0,0,3,-61.53,24.15,3.19
1,29.4699,27.7779,0,0,3,-63.57,18.04,2.56
1,24.9112,39.1693,0,0,3,-58.49,30.79,5.45
1,26.3971,38.8261,0,0,3,-59.39,29.42,5.45
1,21.6595,30.714,0,0,3,-48.3,36.72,5.91
1,21.994,23.9449,0,0,3,-64.43,16.71,1.8
1,24.0894,23.8887,0,0,3,-64.73,15.84,0.66
1,22.6179,27.6991,0,0,3,-56.94,25.24,5.3
0,37.5,33.3333,6,6,7,20,10000,54.97
1,32.5162,24.7239,6,6,7,-65.35,20.34,4.06
1,32.6675,36.4243,6,6,7,-57.18,27.32,7.22
1,39.1648,25.4288,6,6,7,-62.05,27.27,4.79
1,28.1763,30.6441,6,6,7,-64.94,19.08,1.62
1,30.372,39.2814,6,6,7,-64.22,21.05,5.22
1,42.7333,39.0313,6,6,7,-61.4,30.11,3.35
1,29.9114,35.5408,6,6,7,-61.72,21.73,5.88
1,32.6195,35.0736,6,6,7,-55.84,28.71,9.6
1,42.4397,39.7476,6,6,7,-62.08,29.39,4.31
1,42.7791,39.2266,6,6,7,-61.73,29.84,3.56
1,38.9453,40.942,6,6,7,-61.41,28.03,5.06
1,44.8575,39.277,6,6,7,-64.52,28.49,0.3
0,52.5,33.3333,0,0,7,20,10000,144.69
1,49.057,41.8641,0,0,7,-70.1,16.84,5.45
1,54.9845,38.8608,0,0,7,-63.94,22.37,21.27
1,55.1329,26.2411,0,0,7,-67.09,14.36,12.06
1,56.9778,30.1658,0,0,7,-62.61,21.03,20.28
1,44.3979,33.5899,0,0,7,-68.12,13.18,8.45
1,52.3329,38.4289,0,0,7,-61.66,22.05,19.05
1,50.5241,27.8667,0,0,7,-63.38,18.13,7.68
1,54.3858,31.5918,0,0,7,-53.56,28.3,21.89
1,43.9596,34.437,0,0,7,-69.05,12.07,6.37
1,48.9055,35.8935,0,0,7,-59.84,25.53,22.12
1,42.6117,34.6963,0,0,7,-71.43,11.28,0.08
0,7.5,6.6667,0,0,3,20,10000,94.85
1,8.4675,-1.9451,0,0,3,-66.14,23.94,6.14
1,14.9116,1.248,0,0,3,-67.05,20.28,3.15
1,7.5095,2.0338,0,0,3,-57.43,31.92,6.76
1,10.7252,8.9292,0,0,3,-55.45,29.44,5.68
1,2.5568,8.5965,0,0,3,-59.16,28.48,6.07
1,5.4146,7.6326,0,0,3,-49.36,37.18,4.84
1,14.1547,3.474,0,0,3,-63.71,21.69,3.99
1,1.3496,7.0167,0,0,3,-61.16,27.77,5.99
1,9.5455,2.7303,0,0,3,-56.89,30.97,4.61
1,10.8131,3.018,0,0,3,-58.21,29.16,4.84
1,15.3915,1.1995,0,0,3,-67.78,18.16,3.3
1,4.1982,-2.6982,0,0,3,-68.33,23.22,6.91
1,12.9538,11.3437,0,0,3,-63.32,21.41,4.38
1,13.1705,0.6475,0,0,3,-65.42,23.11,3.53
1,14.6508,4.5477,0,0,3,-63.87,22.05,3.92
1,12.8307,6.8435,0,0,3,-59.23,26.15,6.14
1,1.4755,0.7316,0,0,3,-65.76,25.36,7.53
1,11.9531,9.2535,0,0,3,-58.77,25.97,7.07
0,22.5,6.6667,0,0,3,20,10000,39.03
1,21.7586,0.1407,0,0,3,-62.04,29.49,2.96
1,20.3017,14.7605,0,0,3,-65.63,19.54,0.65
1,20.132,-0.8297,0,0,3,-64.65,28.36,2.24
1,16.4017,0.854,0,0,3,-65.7,26.73,2.27
1,15.8705,2.8209,0,0,3,-64.27,28.17,1.9
1,25.0359,12.4209,0,0,3,-61.44,23.93,2.53
1,28.1613,14.5288,0,0,3,-67.93,16.86,0.86
1,17.3427,-1.0642,0,0,3,-67.25,25.73,1.93
1,13.4764,9.1711,0,0,3,-67.37,21.57,1.43
1,24.4753,6.319,0,0,3,-47.91,40.3,3.07
1,21.8641,12.1083,0,0,3,-59.58,26.25,3.15
1,24.2032,-3.1635,0,0,3,-68.41,22.67,3.04
1,12.7618,8.857,0,0,3,-68.42,20.09,0.64
1,24.0634,1.6107,0,0,3,-59.13,30.45,3.23
1,19.6226,-0.1802,0,0,3,-63.81,29.13,2.53
1,25.2672,8.1471,0,0,3,-52.79,34,2.15
1,28.4814,-0.5487,0,0,3,-67.39,21.08,2.18
1,15.9416,9.1291,0,0,3,-62.96,25.66,1.84
1,22.8451,16.3548,0,0,3,-67.94,17.47,0.44
0,37.5,6.6667,0,0,3,20,10000,40.24
1,40.7109,5.8137,0,0,3,-53.44,31.28,4.76
1,34.5979,-0.0031,0,0,3,-63.5,23.28,5.07
1,45.0411,11.4382,0,0,3,-66.6,17.06,0.46
1,37.8024,2.0514,0,0,3,-57.41,28.49,4.99
1,33.2272,8.7677,0,0,3,-57.77,26.03,3.46
1,31.5876,6.3851,0,0,3,-60.61,22.32,4.15
1,32.1808,10.449,0,0,3,-61.96,21.03,3.53
1,45.3258,10.2876,0,0,3,-66.06,18.03,0.77
1,41.1777,12.084,0,0,3,-62,20.27,3
1,39.663,3.9998,0,0,3,-53.83,31.82,5.15
1,44.669,8.3824,0,0,3,-63.7,19.97,2.15
1,28.3576,2.7816,0,0,3,-68.34,17.07,1.08
1,39.4284,13.7752,0,0,3,-63.68,19.45,1.69
0,52.5,6.6667,0,0,3,20,10000,77.49
1,52.5805,2.1253,0,0,3,-57.18,31.75,10.68
1,58.3107,14.4034,0,0,3,-67.9,15.39,4.61
1,57.843,12.5882,0,0,3,-64.87,19.52,5.68
1,54.2396,5.343,0,0,3,-48.82,39.32,9.68
1,53.2108,7.9026,0,0,3,-44.41,42.1,12.13
1,60.5257,11.9721,0,0,3,-67.81,17.81,3.15
1,51.3064,-0.3751,0,0,3,-63.24,26.8,10.83
1,61.1602,5.6543,0,0,3,-66.24,23.48,11.14
1,47.367,13.9229,0,0,3,-66.54,14.7,2.3
1,54.2339,13.4179,0,0,3,-62.89,19.96,7.3
0,7.5,20,0,0,3,20,10000,30.46
1,0.4736,18.5344,0,0,3,-63.31,25.33,3.23
1,8.4317,12.295,0,0,3,-64.46,22.3,2.3
1,17.26,19.0582,0,0,3,-68.12,15.92,0.23
1,6.0166,14.8998,0,0,3,-59.18,27.12,2.3
1,8.2844,23.4777,0,0,3,-54.26,31.01,2.84
1,-0.8123,19.3636,0,0,3,-65.54,23.68,2.68
1,15.9004,16.0953,0,0,3,-67.2,14.38,0.69
1,6.102,23.1305,0,0,3,-53.81,31.73,3.53
1,7.0052,12.8922,0,0,3,-63.2,23.72,3
1,6.6252,15.8776,0,0,3,-56.26,29.38,3.07
1,7.0807,24.6289,0,0,3,-57.47,27.32,3.38
1,1.7022,27.5349,0,0,3,-67.62,20.44,3.21
0,22.5,20,2,2,3,20,10000,29.01
1,25.3195,15.4423,2,2,3,-56.28,30.67,3.99
1,26.9829,13.8793,2,2,3,-61.11,24.82,2.6
1,21.0248,15.249,2,2,3,-55.32,31.64,3.69
1,13.9624,19.4133,2,2,3,-62.93,28.93,1.85
1,26.1468,14.6918,2,2,3,-58.76,27.04,3.84
1,26.6061,13.4666,2,2,3,-61.36,25.84,1.92
1,27.9992,15.0475,2,2,3,-60.74,24.83,1.92
1,22.3435,16.0404,2,2,3,-52.5,34.55,4.07
1,22.105,29.9507,2,2,3,-65.37,23.61,1.64
1,21.8799,29.5497,2,2,3,-64.71,24.54,1.86
1,15.5666,21.8288,2,2,3,-60.28,29.82,1.64
0,37.5,20,0,0,3,20,10000,18.63
1,31.6744,19.2355,0,0,3,-57.5,24.18,1.31
1,44.3303,19.228,0,0,3,-59.68,29.33,0.91
1,34.5942,16.6851,0,0,3,-53.8,30.34,1.23
1,29.7365,15.4601,0,0,3,-63.71,19.6,0.42
1,44.0448,26.7676,0,0,3,-64.45,22.69,0.21
1,40.9194,11.9296,0,0,3,-63.31,25.94,0.8
1,30.4904,18.3096,0,0,3,-60.36,20.92,0.8
1,40.4956,16.9343,0,0,3,-53.46,31.25,1.38
1,39.4115,22.2026,0,0,3,-48.96,36.87,1.69
1,31.4918,20.6699,0,0,3,-57.89,22.12,1
1,39.0758,22.2133,0,0,3,-48.17,37.77,2.3
1,31.3629,22.5501,0,0,3,-59.2,23.85,0.87
1,36.1273,11.6441,0,0,3,-62.77,23.1,0.5
1,30.4345,20.2284,0,0,3,-60.08,20.99,1.17
1,38.5779,24.8437,0,0,3,-55.29,29.92,1.46
1,34.4049,25.5008,0,0,3,-58.48,27.15,0.92
1,37.279,28.13,0,0,3,-62.15,17.19,0
1,33.007,12.026,0,0,3,-63.99,20.04,0.56
1,30.4394,21.0881,0,0,3,-60.23,21.97,1.09
0,52.5,20,0,0,3,20,10000,23.5
1,47.6986,13.0157,0,0,3,-65.79,16.91,0.15
1,45.1583,14.7182,0,0,3,-66.81,12.31,0.23
1,58.3875,23.0573,0,0,3,-62.18,25.22,1.61
1,51.5961,28.2431,0,0,3,-65.46,20.92,0.31
1,58.1442,20.983,0,0,3,-60.17,27.72,2.23
1,60.4716,21.6024,0,0,3,-65.16,24.94,1.54
1,53.6445,13.0804,0,0,3,-62.97,23.85,1
1,58.5477,20.2805,0,0,3,-60.92,26.19,2
1,47.4268,14.6867,0,0,3,-63.65,24.57,0.15
1,56.5235,15.8979,0,0,3,-60.21,25.78,2.15
1,44.8602,25.0155,0,0,3,-66.98,17.68,0.54
1,48.2261,17.4221,0,0,3,-58.37,27.28,1.15
1,57.6531,15.3638,0,0,3,-62.81,23.57,1.23
1,48.6258,24.0124,0,0,3,-59.82,24.09,1.08
1,51.271,22.4201,0,0,3,-51.17,32.8,2.76
1,51.9747,15.7798,0,0,3,-56.37,30.95,1.38
1,58.1738,14.6783,0,0,3,-64.49,21.5,1.46
1,48.4702,23.8785,0,0,3,-59.85,24.5,1.61
1,47.3081,11.7478,0,0,3,-68.03,18.29,0.23
1,47.4949,28.44,0,0,3,-68.14,18.56,0.69
0,7.5,33.3333,0,0,3,20,10000,55.45
1,0.5709,30.3421,0,0,3,-64.04,23.04,3.69
1,1.2061,33.6084,0,0,3,-61.46,27.08,3.92
1,12.0208,24.91,0,0,3,-67.71,15.21,0.38
1,5.2298,25.3174,0,0,3,-65.53,18.49,1.46
1,10.328,42.3247,0,0,3,-67.48,21.07,2.92
1,9.0711,29.348,0,0,3,-56.46,27.16,3.53
1,12.4087,28.0496,0,0,3,-63.38,21.71,2.84
1,1.4228,33.8767,0,0,3,-61.02,27.66,3.92
1,3.6496,28.6688,0,0,3,-60.91,25.05,3.99
1,6.7785,23.9113,0,0,3,-67.52,15.61,0.38
1,8.5432,39.7945,0,0,3,-61.99,25.74,3.38
1,15.2112,38.383,0,0,3,-67.12,17.46,3.23
1,-0.1076,32.2733,0,0,3,-64.3,24.12,4.22
1,11.8557,41.7258,0,0,3,-67.53,20.18,4.15
1,13.4376,32.398,0,0,3,-60.82,23.39,3.53
1,12.1959,35.7191,0,0,3,-59.07,26.31,4.22
1,8.8517,32.0808,0,0,3,-47.03,37.49,4.3
1,13.0718,27.4585,0,0,3,-65.09,17.87,1.38
0,22.5,33.3333,0,0,3,20,10000,54.42
1,26.8266,39.4891,0,0,3,-64,24.88,4.9
1,27.7599,40.9265,0,0,3,-67.15,22.44,2.85
1,16.1454,30.5713,0,0,3,-62.8,24.21,3.14
1,17.5312,37.7301,0,0,3,-62.19,29.08,5.32
1,15.7703,35.0163,0,0,3,-62.82,26.33,3.82
1,28.9236,40.7973,0,0,3,-68.19,20.86,3.34
1,29.711,33.9554,0,0,3,-63.43,22.69,4.34
1,25.3647,39.8459,0,0,3,-63.18,27.01,4.7
1,26.3239,34.0558,0,0,3,-55.3,32.23,4.92
1,29.3086,39.5434,0,0,3,-67.11,20.91,3.55
1,20.3972,28.7828,0,0,3,-58.43,27.41,5.22
1,15.6182,36.2793,0,0,3,-63.92,25.97,3.82
1,17.5856,26.3871,0,0,3,-65.86,19.88,1.14
1,29.5639,37.7617,0,0,3,-65.54,21.58,3.37
0,37.5,33.3333,2,2,3,20,10000,33.87
1,37.7502,30.49,2,2,3,-48.71,37.08,2.61
1,34.2536,29.1401,2,2,3,-56.14,29.68,2.23
1,33.5559,40.9038,2,2,3,-62.9,26.64,2.33
1,43.164,33.1246,2,2,3,-57.02,31.56,0.84
1,30.6206,31.1644,2,2,3,-60.37,25.24,1.03
1,34.4319,26.1913,2,2,3,-61.47,23.26,1.71
1,35.753,30.8996,2,2,3,-49.26,37.01,2.92
1,35.079,26.1893,2,2,3,-61.02,23.32,1.78
1,33.9738,25.7766,2,2,3,-62.53,22.35,0.96
1,39.7345,36.2588,2,2,3,-51.63,37.15,2.46
1,42.8141,25.6617,2,2,3,-64.31,25.81,0.42
1,34.2317,39.2523,2,2,3,-59.44,28.57,3.15
1,41.7756,34.1478,2,2,3,-53.64,34.71,2.84
1,33.6188,27.4729,2,2,3,-60,24.07,2.67
1,44.8174,27.1297,2,2,3,-64.75,23.8,0.6
1,39.2002,39.5503,2,2,3,-58.77,31.28,2.3
1,38.4842,24.6366,2,2,3,-63.28,23.9,1.57
1,28.0589,36.4578,2,2,3,-65.35,20.45,0.32
1,42.5062,41.4163,2,2,3,-64.61,27.42,1.14
0,52.5,33.3333,0,0,3,20,10000,127.04
1,60.144,36.9237,0,0,3,-65.74,24.95,6.22
1,54.1408,34.5041,0,0,3,-47.97,39.75,8.29
1,52.1074,27.7715,0,0,3,-59.81,24.85,5.22
1,55.5372,29.2732,0,0,3,-58.57,27.6,6.99
1,47.5642,40.1056,0,0,3,-65.62,23.87,6.76
1,55.7918,26.8019,0,0,3,-63.58,22.53,4.98
1,44.7615,33.7128,0,0,3,-64.43,20.92,4.52
1,59.6971,39.7711,0,0,3,-67.87,23.44,6.28
1,59.0157,32.095,0,0,3,-62.18,26.55,5.99
1,55.2867,31.0439,0,0,3,-54.4,32.34,8.14
1,54.0196,28.1084,0,0,3,-59.49,25.34,4.99
1,52.6411,37.9997,0,0,3,-57.53,31.89,7.76
1,62.2309,33.6164,0,0,3,-68,22.52,5.67
1,54.84,38.8484,0,0,3,-60.78,28.79,6.37
1,45.8927,37.8244,0,0,3,-64.89,23.05,5.52
1,50.62,30.1978,0,0,3,-54.56,30.58,6.84
1,51.3799,37.0837,0,0,3,-55.37,32.37,6.22
1,52.8911,41.114,0,0,3,-64.51,25.38,6.22
1,59.888,31.0355,0,0,3,-64.41,23.77,7.13
1,55.3722,29.9958,0,0,3,-56.8,29.65,6.91
0,7.5,6.6667,6,6,7,20,10000,115.49
1,1.4393,8.3852,6,6,7,-58.45,35.83,7.53
1,10.9414,8.4388,6,6,7,-52.22,41.89,6.76
1,1.9152,13.5741,6,6,7,-63.52,30.49,6.57
1,11.5471,15.1941,6,6,7,-64.49,29.85,4.62
1,1.5917,4.8186,6,6,7,-58.21,35.77,6.53
1,14.0998,8.8312,6,6,7,-59.82,34.63,1.44
1,1.354,13.1296,6,6,7,-63.58,30.49,6.02
1,-1.1269,2.0465,6,6,7,-65.08,29.29,4.24
1,9.6467,12.6605,6,6,7,-58.6,35.66,5.61
1,9.7183,-0.4115,6,6,7,-60.78,33.38,5.88
1,7.3646,15.3912,6,6,7,-63.24,30.75,6.29
1,2.355,3.9255,6,6,7,-57.4,36.57,7.22
1,8.4731,3.5706,6,6,7,-50.17,43.81,6.53
1,5.623,9.326,6,6,7,-50.2,43.64,4.99
1,11.2973,2.9996,6,6,7,-56.09,37.95,5.68
1,5.3887,15.2145,6,6,7,-63.38,30.9,4.38
1,12.2151,5.174,6,6,7,-55.25,38.67,7.07
1,3.849,-0.2604,6,6,7,-61.58,32.55,6.84
1,8.4554,15.6891,6,6,7,-63.85,30.22,5.47
1,10.3564,5.5811,6,6,7,-49.48,44.36,5.84
0,22.5,6.6667,0,0,7,20,10000,94.08
1,15.5293,0.0124,0,0,7,-70.85,19.35,3.99
1,18.0548,5.7613,0,0,7,-60.18,26.91,6.53
1,18.0276,7.5206,0,0,7,-60.22,26.56,5.68
1,28.4275,11.3793,0,0,7,-67.1,13.61,3.23
1,15.2644,5.7748,0,0,7,-66.54,20.91,4.07
1,14.2656,3.7278,0,0,7,-69.29,20.11,2.38
1,17.3865,9.4142,0,0,7,-63.36,21.62,5.22
1,17.8996,2.9702,0,0,7,-63.58,25.03,6.68
1,20.5784,7.648,0,0,7,-51.69,29.19,9.14
1,28.7245,10.3388,0,0,7,-66.42,14.67,3.38
1,25.1616,6.2115,0,0,7,-54.12,26.29,8.06
1,20.728,15.3227,0,0,7,-69.45,9.27,0.92
1,16.822,9.411,0,0,7,-64.49,20.81,5.45
1,18.6539,11.1666,0,0,7,-63.62,20.38,5.45
1,13.4316,7.226,0,0,7,-69.9,17.51,3.69
1,14.9324,7.0706,0,0,7,-67.11,19.8,3.46
1,18.2081,2.569,0,0,7,-63.66,25.24,7.76
1,25.0298,12.7179,0,0,7,-65.03,14.86,3.61
1,16.2631,7.8408,0,0,7,-64.58,21.37,5.38
0,37.5,6.6667,0,0,3,20,10000,20.97
1,30.8881,13.9045,0,0,3,-68.12,13.44,0.54
1,31.2125,13.387,0,0,3,-67.09,14.39,0.61
1,32.9713,6.5552,0,0,3,-57.15,27.6,3.23
1,37.7343,12.7254,0,0,3,-60.94,21.09,2.53
1,40.4617,15.9998,0,0,3,-68.1,12.54,0
1,35.9196,13.9871,0,0,3,-63.93,15.9,1.69
1,40.1535,3.5858,0,0,3,-55.83,28.42,3.15
1,46.7993,7.5537,0,0,3,-67.33,21.22,1.15
1,47.3245,6.5708,0,0,3,-68.16,20.17,0.23
